instance_id,run_name,run_version,model,reasoning_effort,inference_mode,paper_compliant,score,resolved,almost_resolved,evaluator_problem,error_code,n_system_errors,n_warnings,n_resolved_tests,n_tests,calls,wall_clock_seconds,estimated_cost_usd,host_system,host_machine,docker_cpus,docker_memory,pricing_source,prompt,prompt_path,prompt_sha256
xampprocky__tokei.505d648,cpx62-miniswecompat-xhigh-20260517T094700Z-xampprocky-tokei,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.6584699453551912,False,False,False,,0,0,482,732,53,864,3.2865,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
xorg62__tty-clock.f2f847c,cpx62-miniswecompat-xhigh-20260517T094700Z-xorg62-tty-clock,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.9715302491103203,False,True,False,,0,0,273,281,61,719,4.1117,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
y2z__monolith.8702e66,cpx62-miniswecompat-xhigh-20260517T094700Z-y2z-monolith,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.638148667601683,False,False,False,,0,0,455,713,77,769,4.2488,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
yaa110__nomino.f892499,cpx62-miniswecompat-xhigh-20260517T094700Z-yaa110-nomino,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.8849840255591054,False,False,False,,0,0,277,313,65,695,3.4139,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
yassinebridi__serpl.c48a9d7,cpx62-miniswecompat-xhigh-20260517T094700Z-yassinebridi-serpl,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.5695067264573991,False,False,False,,0,0,254,446,56,549,3.1988,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
yoav-lavi__melody.f4af9b4,cpx62-miniswecompat-xhigh-20260517T094700Z-yoav-lavi-melody,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.7410788381742739,False,False,False,,0,0,893,1205,79,847,4.6682,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
ys-l__flamelens.0b4dc33,cpx62-miniswecompat-xhigh-20260517T094700Z-ys-l-flamelens,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.5803571428571429,False,False,False,,0,0,130,224,56,1149,3.3074,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
zevv__duc.a58fa4e,cpx62-miniswecompat-xhigh-20260517T094700Z-zevv-duc,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.8535469107551488,False,False,False,,0,0,746,874,59,883,4.0057,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
zk-org__zk.10d93d5,cpx62-miniswecompat-xhigh-20260517T094700Z-zk-org-zk,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.1055956678700361,False,False,True,,0,0,117,1108,99,946,5.6616,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
abishekvashok__cmatrix.5c082c6,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-abishekvashok-cmatrix,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.9743589743589743,False,True,False,,0,0,494,507,41,345,1.8132,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
altdesktop__i3-style.f93821b,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-altdesktop-i3-style,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.6233766233766234,False,False,False,,0,0,336,539,39,495,2.169,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
ariga__atlas.6d81150,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-ariga-atlas,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.6684370257966616,False,False,False,,0,0,881,1318,94,894,5.3567,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
astro__deadnix.d590041,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-astro-deadnix,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.8803986710963455,False,False,False,,0,0,530,602,51,645,2.9294,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
blake3-team__blake3.15e83a5,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-blake3-team-blake3,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.6537867078825348,False,False,False,,0,0,423,647,58,642,3.4266,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
burntsushi__xsv.f430466,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-burntsushi-xsv,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.8189509306260575,False,False,False,,0,0,968,1182,48,629,2.553,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
chirlu__sox.42b3557,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-chirlu-sox,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.4925124792013311,False,False,False,,0,0,592,1202,44,699,3.8152,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
codesnap-rs__codesnap.f81e4f3,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-codesnap-rs-codesnap,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.7635726795096323,False,False,False,,0,0,436,571,59,639,5.1036,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
dalance__amber.69a0f52,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-dalance-amber,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.7221238938053097,False,False,False,,0,0,408,565,38,420,1.9596,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
drew-alleman__datasurgeon.d257cee,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-drew-alleman-datasurgeon,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.36254980079681276,False,False,False,,0,0,182,502,71,738,4.0078,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
ekzhang__bore.8e059cd,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-ekzhang-bore,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.30456852791878175,False,False,True,,0,0,120,394,75,619,3.4388,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
esubaalew__run.0fb9dec,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-esubaalew-run,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.8028052805280528,False,False,False,,0,0,973,1212,62,680,3.4412,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
filosottile__age.706dfc1,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-filosottile-age,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.0,False,False,True,compile_failed,0,0,0,676,80,855,5.2005,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
go-critic__go-critic.9aea378,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-go-critic-go-critic,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.4381338742393509,False,False,False,,0,0,216,493,91,1036,5.7643,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
halitechallenge__halite.822cfb6,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-halitechallenge-halite,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.6581818181818182,False,False,False,,0,0,181,275,45,508,2.6369,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
hush-shell__hush.560c33a,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-hush-shell-hush,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.07243963363863447,False,False,False,,0,0,87,1201,56,847,4.0433,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
ivanceras__svgbob.6d00ad9,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-ivanceras-svgbob,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.2542372881355932,False,False,False,,0,0,120,472,71,717,4.5338,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
johanneskaufmann__html-to-markdown.3006818,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-johanneskaufmann-html-to-markdown,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.8734463276836159,False,False,False,,0,0,773,885,62,805,3.7647,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
junegunn__fzf.b56d614,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-junegunn-fzf-attempt-2,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.8040904198062433,False,False,False,,0,0,1494,1858,50,795,4.3115,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
kyoh86__richgo.313114f,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-kyoh86-richgo,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.17765567765567766,False,False,False,,0,0,97,546,43,493,2.3781,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
luajit__luajit.a553b3d,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-luajit-luajit,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.5722952477249748,False,False,False,,0,0,1698,2967,47,764,3.7192,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
mgdm__htmlq.6e31bc8,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-mgdm-htmlq,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.9443298969072165,False,False,False,,0,0,1374,1455,61,736,3.37,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
mkj__dropbear.75f699b,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-mkj-dropbear,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.48525073746312686,False,False,False,,0,0,329,678,53,597,2.4412,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
nikoladucak__caps-log.2cf2d1e,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-nikoladucak-caps-log,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.4047186932849365,False,False,False,,0,0,223,551,68,531,4.5094,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
nukesor__pueue.8b9d6fe,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-nukesor-pueue,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.14890282131661442,False,False,False,,0,0,95,638,44,524,2.4971,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
oppiliappan__statix.e9df54c,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-oppiliappan-statix,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.5288343558282208,False,False,False,,0,0,431,815,59,601,3.0521,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
parcel-bundler__lightningcss.aa2ed1e,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-parcel-bundler-lightningcss,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.11987270155586988,False,False,False,,0,0,339,2828,74,793,3.9603,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
pls-rs__pls.4e1ae50,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-pls-rs-pls,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.677710843373494,False,False,False,,0,0,225,332,87,825,4.684,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
rcoh__angle-grinder.9c2fc88,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-rcoh-angle-grinder,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.5575221238938053,False,False,False,,0,0,630,1130,90,921,5.2231,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
rs__curlie.5dfcbb1,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-rs-curlie,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.8502139800285307,False,False,False,,0,0,596,701,52,661,3.3263,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
rvben__rumdl.2d75c4d,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-rvben-rumdl,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.02738489316882335,False,False,True,,0,1,91,3323,56,892,4.9625,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
sharkdp__bat.f822bd0,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-sharkdp-bat,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.45056320400500627,False,False,False,,0,0,360,799,71,858,4.6181,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
shashwatah__jot.a92aad8,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-shashwatah-jot,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.5226063829787234,False,False,False,,0,0,393,752,70,751,3.2679,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
sirwart__ripsecrets.34c9e03,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-sirwart-ripsecrets,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.8821603927986906,False,False,False,,0,0,539,611,74,820,3.6662,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
stacked-git__stgit.430027d,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-stacked-git-stgit,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.5217957059206246,False,False,True,,0,1,802,1537,58,724,3.8354,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
tarka__xcp.5e5b448,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-tarka-xcp,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.1891891891891892,False,False,False,,0,0,224,1184,54,764,3.2357,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
trasta298__keifu.3331426,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-trasta298-keifu,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.49236641221374045,False,False,False,,0,0,129,262,37,487,1.9056,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
unhappychoice__gittype.34b72d0,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-unhappychoice-gittype,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.03638814016172507,False,False,True,,0,1,27,742,59,593,3.0016,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
wintermute-cell__ngrrram.8ea13c3,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-wintermute-cell-ngrrram,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.7194719471947195,False,False,False,,0,0,218,303,37,552,1.9757,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
yassinebridi__serpl.c48a9d7,cpx62-paperprompt-xhigh-shard-0-of-5-20260518T232006Z-yassinebridi-serpl,20260518T232006Z,gpt-5.5,xhigh,paper-prompt-nointernet,False,0.5874439461883408,False,False,False,,0,0,262,446,38,386,1.6773,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Paper Prompt + /goal (mini-SWE-style),prompt/paper-prompt-nointernet/,76451cdc851023e2fe5ef506b48f95efddab5ec16da7298200976c5d9791c29a
